Epoch,Train Loss,Test Loss
970,538.3681488037109,N/A
971,507.9180908203125,N/A
972,485.94947814941406,N/A
973,458.7590026855469,N/A
974,498.59332275390625,N/A
975,474.6659851074219,N/A
976,434.6150131225586,N/A
977,512.854362487793,N/A
978,447.06951904296875,N/A
979,479.71470642089844,N/A
980,437.4121322631836,0.002641086233779788
981,449.59381103515625,N/A
982,445.2964324951172,N/A
983,432.9682083129883,N/A
984,430.8949279785156,N/A
985,432.4478225708008,N/A
986,429.1664581298828,N/A
987,429.3836975097656,N/A
988,433.1636428833008,N/A
989,432.7150344848633,N/A
990,437.7171325683594,N/A
991,445.25401306152344,N/A
992,442.5247039794922,N/A
993,446.5507049560547,N/A
994,437.64727783203125,N/A
995,435.65135192871094,N/A
996,434.6819610595703,N/A
997,430.9109115600586,N/A
998,437.3816680908203,N/A
999,441.1824188232422,N/A
1000,438.4642028808594,0.0027377281803637743
1001,444.44232177734375,N/A
1002,453.95765686035156,N/A
1003,468.83948516845703,N/A
1004,466.36190032958984,N/A
1005,461.6160888671875,N/A
1006,455.37452697753906,N/A
1007,452.3832244873047,N/A
1008,452.5596618652344,N/A
1009,453.7557373046875,N/A
1010,428.14646911621094,N/A
1011,457.9910583496094,N/A
1012,436.672607421875,N/A
1013,434.35511779785156,N/A
1014,460.17218017578125,N/A
1015,432.41424560546875,N/A
1016,437.5362854003906,N/A
1017,439.42342376708984,N/A
1018,424.3762435913086,N/A
1019,418.4624481201172,N/A
1020,428.32395935058594,0.0025818601716309786
1021,412.4909210205078,N/A
1022,477.53245544433594,N/A
1023,445.12892150878906,N/A
1024,506.06434631347656,N/A
1025,475.20703125,N/A
1026,471.86165618896484,N/A
1027,466.4803466796875,N/A
1028,431.71092224121094,N/A
1029,436.3302001953125,N/A
1030,438.85753631591797,N/A
1031,427.112060546875,N/A
1032,438.2774963378906,N/A
1033,413.85284423828125,N/A
1034,430.6803894042969,N/A
1035,413.4364013671875,N/A
1036,419.77308654785156,N/A
1037,419.14306640625,N/A
1038,411.2230224609375,N/A
1039,420.3710632324219,N/A
1040,412.7672119140625,0.0025993010494858027
1041,436.94342041015625,N/A
1042,424.5557556152344,N/A
1043,440.707275390625,N/A
1044,445.1387481689453,N/A
1045,506.23741149902344,N/A
1046,496.3686065673828,N/A
1047,621.4482421875,N/A
1048,600.5338134765625,N/A
1049,491.640380859375,N/A
1050,571.9345245361328,N/A
1051,555.8036422729492,N/A
1052,458.2517547607422,N/A
1053,480.5122833251953,N/A
1054,504.8392333984375,N/A
1055,439.2159881591797,N/A
1056,462.94769287109375,N/A
1057,442.5414123535156,N/A
1058,437.86351776123047,N/A
1059,432.8851089477539,N/A
1060,426.04632568359375,0.0026449260767549276
1061,424.9976806640625,N/A
1062,425.6246795654297,N/A
1063,419.73118591308594,N/A
1064,413.8647994995117,N/A
1065,422.03004455566406,N/A
1066,410.6795196533203,N/A
1067,415.6047668457031,N/A
1068,410.26405334472656,N/A
1069,408.9128875732422,N/A
1070,413.98075103759766,N/A
1071,408.97264099121094,N/A
1072,412.0440673828125,N/A
1073,409.9471435546875,N/A
1074,409.4036560058594,N/A
1075,405.98170471191406,N/A
1076,408.31549072265625,N/A
1077,406.9646301269531,N/A
1078,404.17234802246094,N/A
1079,407.3114776611328,N/A
1080,406.1675109863281,0.0025609282311052084
1081,405.24945068359375,N/A
1082,406.7465362548828,N/A
1083,406.7075958251953,N/A
1084,408.1720275878906,N/A
1085,414.3768615722656,N/A
1086,425.42984771728516,N/A
1087,435.98890686035156,N/A
1088,454.96974182128906,N/A
1089,460.0582275390625,N/A
1090,453.4868392944336,N/A
1091,441.5795593261719,N/A
1092,419.4623565673828,N/A
1093,404.7167434692383,N/A
1094,404.31652069091797,N/A
1095,409.2918243408203,N/A
1096,417.2530822753906,N/A
1097,422.75311279296875,N/A
1098,424.6110076904297,N/A
1099,434.55763244628906,N/A
1100,431.01114654541016,0.002670774469152093
1101,424.17040252685547,N/A
1102,430.1272201538086,N/A
1103,435.9988708496094,N/A
1104,449.8992156982422,N/A
1105,470.29518127441406,N/A
1106,491.17213439941406,N/A
1107,536.4906463623047,N/A
1108,584.5469665527344,N/A
1109,554.4097290039062,N/A
1110,581.1352691650391,N/A
1111,534.1427001953125,N/A
1112,503.8990478515625,N/A
1113,552.7728271484375,N/A
1114,528.9447326660156,N/A
1115,478.66949462890625,N/A
1116,460.7492141723633,N/A
1117,458.9927978515625,N/A
1118,440.36289978027344,N/A
1119,445.49884033203125,N/A
1120,417.3874969482422,0.0025868588127195835
1121,471.796630859375,N/A
1122,449.4419403076172,N/A
1123,431.93605041503906,N/A
1124,446.25840759277344,N/A
1125,422.2060546875,N/A
1126,422.33241271972656,N/A
1127,425.94580078125,N/A
1128,410.94374084472656,N/A
1129,466.2703399658203,N/A
1130,456.34605407714844,N/A
1131,398.18318939208984,N/A
1132,472.46607971191406,N/A
1133,431.23683166503906,N/A
1134,455.2745132446289,N/A
1135,495.9138946533203,N/A
1136,464.26255798339844,N/A
1137,407.0494155883789,N/A
1138,456.9736633300781,N/A
1139,404.4178466796875,N/A
1140,405.28253173828125,0.002539496636018157
1141,410.41290283203125,N/A
1142,394.67149353027344,N/A
1143,400.6521911621094,N/A
1144,391.9200744628906,N/A
1145,398.05076599121094,N/A
1146,392.52891540527344,N/A
1147,390.3285217285156,N/A
1148,390.68358612060547,N/A
1149,387.68636322021484,N/A
1150,386.27196502685547,N/A
1151,385.77264404296875,N/A
1152,384.58521270751953,N/A
1153,386.4412078857422,N/A
1154,384.9989318847656,N/A
1155,390.6751022338867,N/A
1156,387.4203796386719,N/A
1157,388.07556915283203,N/A
1158,392.4796447753906,N/A
1159,389.8128967285156,N/A
1160,393.57679748535156,0.0025628849398344755
1161,400.8690948486328,N/A
1162,402.3367156982422,N/A
1163,405.0956726074219,N/A
1164,424.4190673828125,N/A
1165,435.3789825439453,N/A
1166,449.25575256347656,N/A
1167,492.4164123535156,N/A
1168,474.7896270751953,N/A
1169,524.0440063476562,N/A
1170,478.7729187011719,N/A
1171,449.6204528808594,N/A
1172,434.8364562988281,N/A
1173,415.8174591064453,N/A
1174,438.0366439819336,N/A
1175,456.6910629272461,N/A
1176,451.01611328125,N/A
1177,466.2176055908203,N/A
1178,457.82801818847656,N/A
1179,479.76214599609375,N/A
1180,439.679443359375,0.0026509116869419813
1181,446.91514587402344,N/A
1182,419.5381164550781,N/A
1183,474.75575256347656,N/A
1184,468.1024932861328,N/A
1185,436.1983337402344,N/A
1186,420.3978042602539,N/A
1187,403.7301940917969,N/A
1188,402.9423522949219,N/A
1189,395.3976287841797,N/A
1190,415.684814453125,N/A
1191,396.4084014892578,N/A
1192,404.6240921020508,N/A
1193,389.9972229003906,N/A
1194,391.8765869140625,N/A
1195,386.4600830078125,N/A
1196,380.8125686645508,N/A
1197,377.5553741455078,N/A
1198,381.6419143676758,N/A
1199,376.859130859375,N/A
1200,373.35455322265625,0.002480115508660674
1201,375.41815185546875,N/A
1202,373.0612335205078,N/A
1203,374.1283264160156,N/A
1204,373.84938049316406,N/A
1205,374.5350112915039,N/A
1206,376.67017364501953,N/A
1207,377.0087585449219,N/A
1208,376.924560546875,N/A
1209,378.06105041503906,N/A
1210,380.92980194091797,N/A
1211,380.3334426879883,N/A
1212,390.3663787841797,N/A
1213,399.49070739746094,N/A
1214,388.4065856933594,N/A
1215,415.9140625,N/A
1216,382.7337646484375,N/A
1217,447.5898132324219,N/A
1218,408.04175567626953,N/A
1219,426.1924285888672,N/A
1220,399.7181854248047,0.0025108784902840853
1221,442.3504180908203,N/A
1222,402.13392639160156,N/A
1223,434.6418914794922,N/A
1224,451.4200744628906,N/A
1225,446.06121826171875,N/A
1226,435.8982849121094,N/A
1227,415.4613494873047,N/A
1228,403.2486267089844,N/A
1229,421.9355926513672,N/A
1230,448.3953399658203,N/A
1231,443.2486572265625,N/A
1232,395.67472076416016,N/A
1233,392.7959213256836,N/A
1234,404.79105377197266,N/A
1235,399.7260437011719,N/A
1236,382.98033142089844,N/A
1237,375.1210708618164,N/A
1238,388.6654052734375,N/A
1239,392.44969177246094,N/A
1240,381.45772552490234,0.002566784154623747
1241,383.5458450317383,N/A
1242,390.59800720214844,N/A
1243,385.84373474121094,N/A
1244,410.4141616821289,N/A
1245,369.1621322631836,N/A
1246,370.58988189697266,N/A
1247,372.4915313720703,N/A
1248,371.73509216308594,N/A
1249,397.13673400878906,N/A
1250,361.72960662841797,N/A
1251,480.330322265625,N/A
1252,461.52976989746094,N/A
1253,400.80726623535156,N/A
1254,399.8923110961914,N/A
1255,397.9405517578125,N/A
1256,369.62034606933594,N/A
1257,380.86375427246094,N/A
1258,381.19422912597656,N/A
1259,377.67767333984375,N/A
1260,372.1026153564453,0.0025244192220270634
1261,386.17369079589844,N/A
1262,382.1378936767578,N/A
1263,386.6189651489258,N/A
1264,389.4329071044922,N/A
1265,392.11436462402344,N/A
1266,400.16978454589844,N/A
1267,391.75425720214844,N/A
1268,391.9385223388672,N/A
1269,389.4743423461914,N/A
1270,400.084228515625,N/A
1271,412.8885192871094,N/A
1272,403.54368591308594,N/A
1273,391.14414978027344,N/A
1274,384.276123046875,N/A
1275,382.64892578125,N/A
1276,369.5947036743164,N/A
1277,351.8295440673828,N/A
1278,353.6150360107422,N/A
1279,355.1760482788086,N/A
1280,357.7634735107422,0.00243000453338027
1281,356.1909637451172,N/A
1282,350.2724914550781,N/A
1283,347.5025177001953,N/A
1284,342.70654296875,N/A
1285,349.32373809814453,N/A
1286,345.2606201171875,N/A
1287,338.3407745361328,N/A
1288,337.57942962646484,N/A
1289,336.6105651855469,N/A
1290,335.68878173828125,N/A
1291,333.5819091796875,N/A
1292,332.71807861328125,N/A
1293,332.4053192138672,N/A
1294,332.2791213989258,N/A
1295,332.08758544921875,N/A
1296,331.3777160644531,N/A
1297,332.0899200439453,N/A
1298,332.87481689453125,N/A
1299,334.26192474365234,N/A
1300,336.11827850341797,0.002428427804261446
1301,339.72174072265625,N/A
1302,348.8865661621094,N/A
1303,366.36322021484375,N/A
1304,361.5449676513672,N/A
1305,408.6681671142578,N/A
1306,393.9262237548828,N/A
1307,443.0515899658203,N/A
1308,430.56832122802734,N/A
1309,437.2748565673828,N/A
1310,404.89778900146484,N/A
1311,354.47010803222656,N/A
1312,357.39441680908203,N/A
1313,375.8108215332031,N/A
1314,376.9114685058594,N/A
1315,362.55025482177734,N/A
1316,376.2633361816406,N/A
1317,384.74192810058594,N/A
1318,359.6968002319336,N/A
1319,427.3711242675781,N/A
1320,406.12359619140625,0.002457689493894577
1321,363.8833770751953,N/A
1322,479.2191467285156,N/A
1323,450.21443939208984,N/A
1324,357.60575103759766,N/A
1325,461.72157287597656,N/A
1326,431.9580764770508,N/A
1327,348.0428695678711,N/A
1328,494.20301818847656,N/A
1329,483.1484909057617,N/A
1330,442.4312438964844,N/A
1331,405.53765869140625,N/A
1332,390.8606414794922,N/A
1333,351.0322723388672,N/A
1334,412.5048522949219,N/A
1335,417.67535400390625,N/A
1336,356.6213684082031,N/A
1337,363.8514862060547,N/A
1338,354.5933151245117,N/A
1339,332.8468246459961,N/A
1340,384.87225341796875,0.0023811091668903828
1341,361.2168273925781,N/A
1342,356.31817626953125,N/A
1343,364.5668640136719,N/A
1344,353.4690856933594,N/A
1345,334.8392791748047,N/A
1346,341.1609344482422,N/A
1347,342.35132598876953,N/A
1348,343.81761169433594,N/A
1349,344.4372100830078,N/A
1350,344.7635192871094,N/A
1351,349.43660736083984,N/A
1352,342.22340393066406,N/A
1353,347.4516296386719,N/A
1354,329.8733596801758,N/A
1355,324.5169982910156,N/A
1356,318.76637268066406,N/A
1357,317.5027618408203,N/A
1358,320.579833984375,N/A
1359,322.0444564819336,N/A
1360,322.96900177001953,0.0023168022744357586
1361,327.4194030761719,N/A
1362,331.7696990966797,N/A
1363,331.6419677734375,N/A
1364,329.3827819824219,N/A
1365,325.7041320800781,N/A
1366,326.2550964355469,N/A
1367,328.6339416503906,N/A
1368,327.91090393066406,N/A
1369,331.6100769042969,N/A
1370,333.40443420410156,N/A
1371,330.87503814697266,N/A
1372,325.17884826660156,N/A
1373,321.8007507324219,N/A
1374,320.37862396240234,N/A
1375,328.37757873535156,N/A
1376,343.25099182128906,N/A
1377,360.91387939453125,N/A
1378,385.05181884765625,N/A
1379,411.10211181640625,N/A
1380,425.1651382446289,0.0029367790557444096
1381,429.0404815673828,N/A
1382,401.69342041015625,N/A
1383,399.4583282470703,N/A
1384,389.38062286376953,N/A
1385,373.4513397216797,N/A
1386,363.64439392089844,N/A
1387,353.50670623779297,N/A
1388,356.77723693847656,N/A
1389,333.0904998779297,N/A
1390,339.6629333496094,N/A
1391,322.3898010253906,N/A
1392,333.0184631347656,N/A
1393,319.12127685546875,N/A
1394,322.8752975463867,N/A
1395,313.42150497436523,N/A
1396,314.63138580322266,N/A
1397,320.55709075927734,N/A
1398,306.94812774658203,N/A
1399,312.3878479003906,N/A
1400,311.85216522216797,0.0022499540355056524
1401,308.266357421875,N/A
1402,313.7138366699219,N/A
1403,320.6769561767578,N/A
1404,323.1930236816406,N/A
1405,329.0215759277344,N/A
1406,340.2238464355469,N/A
1407,354.639404296875,N/A
1408,371.1279296875,N/A
1409,357.6278381347656,N/A
1410,361.2807922363281,N/A
1411,326.0369186401367,N/A
1412,340.2605438232422,N/A
1413,329.6506042480469,N/A
1414,368.58827209472656,N/A
1415,324.5004425048828,N/A
1416,327.67101287841797,N/A
1417,319.2318878173828,N/A
1418,317.5900421142578,N/A
1419,309.3254928588867,N/A
1420,309.75653076171875,0.00225172471255064
1421,314.7392272949219,N/A
1422,309.4889221191406,N/A
1423,306.42171478271484,N/A
1424,305.67193603515625,N/A
1425,301.96409606933594,N/A
1426,300.80162048339844,N/A
1427,301.3769073486328,N/A
1428,301.0964660644531,N/A
1429,301.4596710205078,N/A
1430,301.8074035644531,N/A
1431,301.4260787963867,N/A
1432,300.63065338134766,N/A
1433,301.3064880371094,N/A
1434,303.3123779296875,N/A
1435,308.0371856689453,N/A
1436,308.55544662475586,N/A
1437,315.93751525878906,N/A
1438,315.1551818847656,N/A
1439,312.97254180908203,N/A
1440,319.7198791503906,0.0022846926003694534
1441,327.85597229003906,N/A
1442,315.5350112915039,N/A
1443,354.80562591552734,N/A
1444,335.1827926635742,N/A
1445,376.3269500732422,N/A
1446,355.60113525390625,N/A
1447,365.8525390625,N/A
1448,366.5265121459961,N/A
1449,394.3003387451172,N/A
1450,371.4074249267578,N/A
1451,386.11631774902344,N/A
1452,375.4654083251953,N/A
1453,372.6009216308594,N/A
1454,326.91893005371094,N/A
1455,350.8474578857422,N/A
1456,342.3181915283203,N/A
1457,346.6168518066406,N/A
1458,342.09423828125,N/A
1459,333.70631408691406,N/A
1460,356.2664031982422,0.002436472801491618
1461,342.34998321533203,N/A
1462,384.69464111328125,N/A
1463,328.9188995361328,N/A
1464,318.4759063720703,N/A
1465,374.5570831298828,N/A
1466,322.78529357910156,N/A
1467,322.2757873535156,N/A
1468,303.4150619506836,N/A
1469,308.24574279785156,N/A
1470,302.1294403076172,N/A
1471,306.29486083984375,N/A
1472,303.31671142578125,N/A
1473,313.32059478759766,N/A
1474,309.40218353271484,N/A
1475,303.45765686035156,N/A
1476,305.3476104736328,N/A
1477,301.4441680908203,N/A
1478,305.88280487060547,N/A
1479,306.9574737548828,N/A
1480,297.3594055175781,0.002218902576714754
1481,298.61753845214844,N/A
1482,292.73958587646484,N/A
1483,291.82508850097656,N/A
1484,292.69725036621094,N/A
1485,298.58394622802734,N/A
1486,317.48192596435547,N/A
1487,303.1800308227539,N/A
1488,302.28944396972656,N/A
1489,297.9286651611328,N/A
1490,296.9753875732422,N/A
1491,304.1122817993164,N/A
1492,310.07041931152344,N/A
1493,316.6262664794922,N/A
1494,334.78880310058594,N/A
1495,331.1148986816406,N/A
1496,318.19996643066406,N/A
1497,326.41261291503906,N/A
1498,310.3047409057617,N/A
1499,326.3545455932617,N/A
1500,322.5764617919922,0.0022622428368777037
1501,322.40523529052734,N/A
1502,312.2145004272461,N/A
1503,298.971923828125,N/A
1504,302.4390182495117,N/A
1505,308.060791015625,N/A
1506,315.1255187988281,N/A
1507,317.37835693359375,N/A
1508,315.30078887939453,N/A
1509,309.14527893066406,N/A
1510,304.48524475097656,N/A
1511,307.62998962402344,N/A
1512,317.9220275878906,N/A
1513,337.58868408203125,N/A
1514,354.2967987060547,N/A
1515,364.45821380615234,N/A
1516,359.11968994140625,N/A
1517,346.51963806152344,N/A
1518,326.11427307128906,N/A
1519,313.88746643066406,N/A
1520,317.2776870727539,0.0023833620361983776
1521,330.42603302001953,N/A
1522,329.54901123046875,N/A
1523,313.3021011352539,N/A
1524,300.37628173828125,N/A
1525,302.4790954589844,N/A
1526,309.83497619628906,N/A
1527,311.2307815551758,N/A
1528,292.6497802734375,N/A
1529,318.1590347290039,N/A
1530,293.3153762817383,N/A
1531,329.7545928955078,N/A
1532,288.16819763183594,N/A
1533,298.0602798461914,N/A
1534,291.10882568359375,N/A
1535,292.9566650390625,N/A
1536,291.24654388427734,N/A
1537,292.15208435058594,N/A
1538,293.1493682861328,N/A
1539,293.5732116699219,N/A
1540,286.9781494140625,0.0021591333206743
1541,314.73187255859375,N/A
1542,288.345458984375,N/A
1543,348.94309997558594,N/A
1544,320.33744049072266,N/A
1545,318.7450256347656,N/A
1546,313.7647399902344,N/A
1547,289.34242248535156,N/A
1548,385.0857238769531,N/A
1549,345.19982147216797,N/A
1550,349.1831359863281,N/A
1551,406.4700164794922,N/A
1552,452.64786529541016,N/A
1553,365.2438507080078,N/A
1554,479.6812438964844,N/A
1555,427.4138412475586,N/A
1556,401.2610168457031,N/A
1557,433.539794921875,N/A
1558,373.7093963623047,N/A
1559,352.24310302734375,N/A
1560,329.9430694580078,0.0023887271527200937
1561,322.0120391845703,N/A
1562,343.70896911621094,N/A
1563,321.2051658630371,N/A
1564,352.3650665283203,N/A
1565,350.8869171142578,N/A
1566,346.46334075927734,N/A
1567,356.2580032348633,N/A
1568,322.9935836791992,N/A
1569,322.70948791503906,N/A
1570,293.8941650390625,N/A
1571,303.4128952026367,N/A
1572,304.6498565673828,N/A
1573,300.178165435791,N/A
1574,302.91931915283203,N/A
1575,292.84979248046875,N/A
1576,309.1557312011719,N/A
1577,294.37677001953125,N/A
1578,293.0213623046875,N/A
1579,295.41697692871094,N/A
1580,287.5956726074219,0.0022336796391755342
1581,289.20215606689453,N/A
1582,292.02330017089844,N/A
1583,293.8006896972656,N/A
1584,293.09092712402344,N/A
1585,309.9453353881836,N/A
1586,313.03601837158203,N/A
1587,298.4098205566406,N/A
1588,299.41514587402344,N/A
1589,303.5870132446289,N/A
1590,289.4818649291992,N/A
1591,315.95127868652344,N/A
1592,283.3885269165039,N/A
1593,287.1753921508789,N/A
1594,290.71789932250977,N/A
1595,290.2571563720703,N/A
1596,298.70550537109375,N/A
1597,309.19512939453125,N/A
1598,309.0831985473633,N/A
1599,308.4664535522461,N/A
1600,319.43280029296875,0.002419097349047661
1601,313.52697372436523,N/A
1602,324.89036560058594,N/A
1603,325.0351791381836,N/A
1604,322.27272033691406,N/A
1605,326.9822692871094,N/A
1606,313.0459899902344,N/A
1607,307.89463806152344,N/A
1608,296.97180938720703,N/A
1609,291.0885543823242,N/A
1610,290.77589416503906,N/A
1611,288.7597351074219,N/A
1612,286.667236328125,N/A
1613,302.09242248535156,N/A
1614,300.3682098388672,N/A
1615,328.20348358154297,N/A
1616,307.4680862426758,N/A
1617,298.7333869934082,N/A
1618,320.86155700683594,N/A
1619,292.20155334472656,N/A
1620,344.53155517578125,0.0022887475788593292
1621,340.1476135253906,N/A
1622,308.0755081176758,N/A
1623,300.74597930908203,N/A
1624,337.69647216796875,N/A
1625,325.35455322265625,N/A
1626,287.7373275756836,N/A
1627,307.6219940185547,N/A
1628,283.97177505493164,N/A
1629,292.55574798583984,N/A
1630,280.0201950073242,N/A
1631,281.05670166015625,N/A
1632,281.5966262817383,N/A
1633,278.4074478149414,N/A
1634,307.2925720214844,N/A
1635,281.44635009765625,N/A
1636,286.47342681884766,N/A
1637,284.03658294677734,N/A
1638,286.76268768310547,N/A
1639,278.0303497314453,N/A
1640,286.7388343811035,0.002249124925583601
1641,275.57605743408203,N/A
1642,283.96280670166016,N/A
1643,279.79820251464844,N/A
1644,280.04393005371094,N/A
1645,288.7283477783203,N/A
1646,290.3600311279297,N/A
1647,301.01861572265625,N/A
1648,311.7520294189453,N/A
1649,325.1268844604492,N/A
1650,335.32669830322266,N/A
1651,325.472843170166,N/A
1652,305.89854431152344,N/A
1653,288.9514808654785,N/A
1654,283.408390045166,N/A
1655,289.82086181640625,N/A
1656,296.67788314819336,N/A
1657,299.80074310302734,N/A
1658,304.20288848876953,N/A
1659,293.7168426513672,N/A
1660,335.41878509521484,0.0023449051659554243
1661,318.35192108154297,N/A
1662,347.89697265625,N/A
1663,338.7907409667969,N/A
1664,303.9617118835449,N/A
1665,305.1167755126953,N/A
1666,284.95899963378906,N/A
1667,368.9791259765625,N/A
1668,340.617919921875,N/A
1669,324.15382385253906,N/A
1670,326.0162811279297,N/A
1671,292.95094299316406,N/A
1672,352.3588180541992,N/A
1673,696.4037170410156,N/A
1674,610.1597366333008,N/A
1675,545.0452270507812,N/A
1676,606.9688415527344,N/A
1677,743.1348571777344,N/A
1678,1052.7824478149414,N/A
1679,1342.0050048828125,N/A
1680,1267.5157775878906,0.006612837314605713
1681,1271.9982452392578,N/A
1682,1050.8415222167969,N/A
1683,920.2803344726562,N/A
1684,972.5422668457031,N/A
1685,799.1844177246094,N/A
1686,779.5463562011719,N/A
1687,706.291015625,N/A
1688,614.2767944335938,N/A
1689,613.8204956054688,N/A
1690,588.2586669921875,N/A
1691,562.0036010742188,N/A
1692,531.9413146972656,N/A
1693,526.2816848754883,N/A
1694,514.9134521484375,N/A
1695,499.1199493408203,N/A
1696,487.61975860595703,N/A
1697,474.6223678588867,N/A
1698,468.2564239501953,N/A
1699,457.4468231201172,N/A
1700,450.5088195800781,0.0023865622933954
1701,445.85254669189453,N/A
1702,441.9581985473633,N/A
1703,437.71954345703125,N/A
1704,433.03209686279297,N/A
1705,429.169921875,N/A
1706,425.53467559814453,N/A
1707,421.6595764160156,N/A
1708,418.02186584472656,N/A
1709,415.8084411621094,N/A
1710,412.9807586669922,N/A
1711,411.2449493408203,N/A
1712,409.5015411376953,N/A
1713,407.86871337890625,N/A
1714,406.0827331542969,N/A
1715,404.6942443847656,N/A
1716,403.24659729003906,N/A
1717,401.4486541748047,N/A
1718,400.4035186767578,N/A
1719,399.18409729003906,N/A
1720,397.73119354248047,0.0022316016256809235
1721,396.83546447753906,N/A
1722,395.68578338623047,N/A
1723,394.45567321777344,N/A
1724,393.37281799316406,N/A
1725,392.3457489013672,N/A
1726,391.59474182128906,N/A
1727,390.5555725097656,N/A
1728,389.7789077758789,N/A
1729,388.8076934814453,N/A
1730,388.0742645263672,N/A
1731,387.40763092041016,N/A
1732,386.545654296875,N/A
1733,385.767333984375,N/A
1734,384.6740951538086,N/A
1735,384.0903625488281,N/A
1736,383.23365783691406,N/A
1737,382.2470397949219,N/A
1738,381.7927551269531,N/A
1739,380.88702392578125,N/A
1740,380.1322479248047,0.002219142159447074
1741,379.2196922302246,N/A
1742,378.2698059082031,N/A
1743,377.59485626220703,N/A
1744,376.7692108154297,N/A
1745,376.04945373535156,N/A
1746,375.1722869873047,N/A
1747,374.58599853515625,N/A
1748,373.77142333984375,N/A
1749,373.2880401611328,N/A
1750,372.57139587402344,N/A
1751,372.2128143310547,N/A
1752,371.6034851074219,N/A
1753,371.75791931152344,N/A
1754,371.6569366455078,N/A
1755,372.7198791503906,N/A
1756,374.5696563720703,N/A
1757,377.0469055175781,N/A
1758,381.16650390625,N/A
1759,388.76673889160156,N/A
1760,398.890869140625,0.0024656320456415415
1761,410.1705627441406,N/A
1762,370.9386901855469,N/A
1763,387.06706619262695,N/A
1764,374.78163146972656,N/A
1765,369.91473388671875,N/A
1766,373.379638671875,N/A
1767,362.0810089111328,N/A
1768,369.4158630371094,N/A
1769,359.36021423339844,N/A
1770,364.55116271972656,N/A
1771,358.69252014160156,N/A
1772,360.2299575805664,N/A
1773,358.2295112609863,N/A
1774,356.30960845947266,N/A
1775,356.95269775390625,N/A
1776,354.53113555908203,N/A
1777,355.1505432128906,N/A
1778,352.9203643798828,N/A
1779,352.855712890625,N/A
1780,351.9878158569336,0.002225537085905671
1781,351.27488708496094,N/A
1782,350.6878967285156,N/A
1783,349.2584533691406,N/A
1784,349.20299530029297,N/A
1785,348.01417541503906,N/A
1786,347.2257995605469,N/A
1787,346.5617370605469,N/A
1788,345.548095703125,N/A
1789,344.97221755981445,N/A
1790,343.97336196899414,N/A
1791,343.12424087524414,N/A
1792,342.25891876220703,N/A
1793,341.2827911376953,N/A
1794,340.3628692626953,N/A
1795,339.41165924072266,N/A
1796,338.43627166748047,N/A
1797,337.3360900878906,N/A
1798,336.34507751464844,N/A
1799,335.2680969238281,N/A
1800,333.72454833984375,0.002210009377449751
1801,333.0989990234375,N/A
1802,331.4779968261719,N/A
1803,330.20604705810547,N/A
1804,329.5194625854492,N/A
1805,327.8870620727539,N/A
1806,326.86619567871094,N/A
1807,325.8097610473633,N/A
1808,324.5481948852539,N/A
1809,322.777099609375,N/A
1810,321.2442855834961,N/A
1811,319.9797058105469,N/A
1812,319.4331512451172,N/A
1813,317.2339553833008,N/A
1814,320.2386169433594,N/A
1815,332.3174591064453,N/A
1816,313.9631652832031,N/A
1817,346.45679473876953,N/A
1818,334.0845489501953,N/A
1819,314.71180725097656,N/A
1820,369.27344512939453,0.0023039632942527533
1821,371.96290588378906,N/A
1822,333.4914016723633,N/A
1823,352.8529357910156,N/A
1824,369.3395233154297,N/A
1825,339.81519317626953,N/A
1826,318.6026725769043,N/A
1827,338.6979675292969,N/A
1828,315.4499969482422,N/A
1829,337.72389221191406,N/A
1830,350.4626693725586,N/A
1831,326.8563690185547,N/A
1832,311.1046905517578,N/A
1833,369.6277770996094,N/A
1834,370.6747283935547,N/A
1835,357.12021255493164,N/A
1836,317.45631408691406,N/A
1837,331.47032165527344,N/A
1838,320.66412353515625,N/A
1839,310.7295684814453,N/A
1840,329.9646453857422,0.0022571173030883074
1841,322.63502502441406,N/A
1842,309.79923248291016,N/A
1843,321.3013916015625,N/A
1844,307.93970489501953,N/A
1845,321.69688415527344,N/A
1846,304.0345458984375,N/A
1847,297.99945068359375,N/A
1848,312.7116394042969,N/A
1849,295.1314163208008,N/A
1850,292.9012145996094,N/A
1851,298.5450744628906,N/A
1852,290.53504180908203,N/A
1853,289.36095428466797,N/A
1854,287.16795349121094,N/A
1855,285.0774688720703,N/A
1856,285.43392181396484,N/A
1857,283.1760559082031,N/A
1858,280.9460754394531,N/A
1859,280.46146392822266,N/A
1860,278.8271484375,0.0021627440582960844
1861,282.9217300415039,N/A
1862,302.2923583984375,N/A
1863,276.9605712890625,N/A
1864,338.34972763061523,N/A
1865,284.92562103271484,N/A
1866,277.6221694946289,N/A
1867,305.95618438720703,N/A
1868,279.29273986816406,N/A
1869,278.60997009277344,N/A
1870,294.0101623535156,N/A
1871,274.98793029785156,N/A
1872,277.2864685058594,N/A
1873,307.0814437866211,N/A
1874,276.1854553222656,N/A
1875,356.94068908691406,N/A
1876,335.55674743652344,N/A
1877,345.8709716796875,N/A
1878,320.27838134765625,N/A
1879,340.685546875,N/A
1880,351.3181838989258,0.00224494282156229
1881,285.36822509765625,N/A
1882,294.6138381958008,N/A
1883,286.0841369628906,N/A
1884,326.10643005371094,N/A
1885,303.87757873535156,N/A
1886,277.2442512512207,N/A
1887,332.5643005371094,N/A
1888,286.46995544433594,N/A
1889,277.11638259887695,N/A
